timestamp,step_index,sim_time,controller_name,target_distance,desired_altitude,current_y,repetition,pose_x,pose_y,pose_z,pose_forward_x,pose_forward_y,pose_forward_z,pose_right_x,pose_right_y,pose_right_z,dvl_vx,dvl_vy,dvl_vz,ping_altitude_raw,ping_altitude,estimated_seabed_z_from_pose_ping,altitude_error,abs_altitude_error,desired_forward_velocity,desired_lateral_velocity,vertical_command,horizontal_command_x,horizontal_command_y,forward_progress,lateral_drift,target_reached,collision,invalid_ping,unsafe_altitude
2026-05-15T13:38:51.848766+00:00,395,13.170265200000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1903381347656,-321.7005310058594,-296.16058349609375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.10344475507736206,-0.008718318305909634,-0.25492507219314575,15.540641784667969,15.540641784667969,-311.7012252807617,-12.540641784667969,12.540641784667969,0.15,0.0,-0.8,1.3064958453178406,-0.41031087934970856,1.59033203125,-0.000518798828125,False,False,False,False
2026-05-15T13:38:51.881900+00:00,396,13.203509300000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1944885253906,-321.7005920410156,-296.169189453125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1638929694890976,-0.0068452064879238605,-0.23939837515354156,15.534934043884277,15.534934043884277,-311.7041234970093,-12.534934043884277,12.534934043884277,0.15,0.0,-0.8,0.9311048984527588,0.10461981967091563,1.594482421875,-0.000579833984375,False,False,False,False
2026-05-15T13:38:51.915162+00:00,397,13.2369918,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.1984558105469,-321.70062255859375,-296.1777648925781,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.06249431148171425,-0.06617365032434464,-0.2656441628932953,15.52929973602295,15.52929973602295,-311.7070646286011,-12.52929973602295,12.52929973602295,0.15,0.0,-0.8,-0.277859389781952,0.08214247785508633,1.59844970703125,-0.0006103515625,False,False,False,False
2026-05-15T13:38:51.948978+00:00,398,13.270357800000001,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.20263671875,-321.70050048828125,-296.1863708496094,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.15351156890392303,0.015571321360766888,-0.26528456807136536,15.523508071899414,15.523508071899414,-311.7098789215088,-12.523508071899414,12.523508071899414,0.15,0.0,-0.8,1.4780149832367897,0.5219850167632103,1.602630615234375,-0.00048828125,False,False,False,False
2026-05-15T13:38:51.982598+00:00,399,13.303583099999999,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.2066955566406,-321.700439453125,-296.1949768066406,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13915839791297913,-0.026750490069389343,-0.24946001172065735,15.516773223876953,15.516773223876953,-311.7117500305176,-12.516773223876953,12.516773223876953,0.15,0.0,-0.8,-0.0702313780784608,-0.18685585632920265,1.606689453125,-0.00042724609375,False,False,False,False
2026-05-15T13:38:52.015881+00:00,400,13.3370868,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.21063232421875,-321.7003173828125,-296.20355224609375,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.09840542078018188,-0.032650019973516464,-0.2730553448200226,15.509344100952148,15.509344100952148,-311.7128963470459,-12.509344100952148,12.509344100952148,0.15,0.0,-0.8,0.21683204174041737,0.3210058808326721,1.610626220703125,-0.00030517578125,False,False,False,False
2026-05-15T13:38:52.048628+00:00,401,13.370246200000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.2147216796875,-321.7000732421875,-296.212158203125,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1392102688550949,0.044611670076847076,-0.24534285068511963,15.501886367797852,15.501886367797852,-311.71404457092285,-12.501886367797852,12.501886367797852,0.15,0.0,-0.8,1.0318915843963623,0.39180023968219757,1.614715576171875,-6.103515625e-05,False,False,False,False
2026-05-15T13:38:52.081815+00:00,402,13.403550700000002,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.2187194824219,-321.6999816894531,-296.22076416015625,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.027496671304106712,-0.027550557628273964,-0.2755991816520691,15.494462013244629,15.494462013244629,-311.7152261734009,-12.494462013244629,12.494462013244629,0.15,0.0,-0.8,0.2157946228981017,-0.5353400409221649,1.61871337890625,3.0517578125e-05,False,False,False,False
2026-05-15T13:38:52.115425+00:00,403,13.4369626,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.22308349609375,-321.6998596191406,-296.2293701171875,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.13092821836471558,-0.028532639145851135,-0.2531404495239258,15.487021446228027,15.487021446228027,-311.7163915634155,-12.487021446228027,12.487021446228027,0.15,0.0,-0.8,1.8346966542303562,0.16530334576964378,1.623077392578125,0.000152587890625,False,False,False,False
2026-05-15T13:38:52.149421+00:00,404,13.4703,dvl_p_altitude_hold,20.0,3.0,0.0,0,298.22735595703125,-321.69964599609375,-296.2379455566406,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.1250198781490326,-0.001435585436411202,-0.27816900610923767,15.4796781539917,15.4796781539917,-311.7176237106323,-12.4796781539917,12.4796781539917,0.15,0.0,-0.8,0.38143563270568837,0.3423916697502136,1.627349853515625,0.0003662109375,False,False,False,False
